# material: nickel 
# electron heat capacity (DFT calculation not spin resolved) 
# temperature [K], heat capacity [J/(m^3K)] 
1237.06 6.011246e+05
1240.40 6.015561e+05
1243.74 6.022041e+05
1247.08 6.028208e+05
1250.42 6.032832e+05
1253.76 6.038382e+05
1257.10 6.044853e+05
1260.43 6.051014e+05
1263.77 6.055639e+05
1267.11 6.061185e+05
1270.45 6.067649e+05
1273.79 6.073804e+05
1277.13 6.079652e+05
1280.47 6.083975e+05
1283.81 6.090434e+05
1287.15 6.096586e+05
1290.48 6.102433e+05
1293.82 6.107977e+05
1297.16 6.114431e+05
1300.50 6.119370e+05
1303.84 6.125220e+05
1307.18 6.131977e+05
1310.52 6.137223e+05
1313.86 6.143378e+05
1317.20 6.149231e+05
1320.53 6.154787e+05
1323.87 6.161246e+05
1327.21 6.167407e+05
1330.55 6.173269e+05
1333.89 6.178836e+05
1337.23 6.185304e+05
1340.57 6.190281e+05
1343.91 6.197353e+05
1347.25 6.202936e+05
1350.58 6.208228e+05
1353.92 6.215608e+05
1357.26 6.221504e+05
1360.60 6.227109e+05
1363.94 6.232425e+05
1367.28 6.239823e+05
1370.62 6.245744e+05
1373.96 6.251377e+05
1377.30 6.257905e+05
1380.63 6.262966e+05
1383.97 6.270098e+05
1387.31 6.276943e+05
1390.65 6.282325e+05
1393.99 6.288600e+05
1397.33 6.294591e+05
1400.67 6.300300e+05
1404.01 6.308068e+05
1407.35 6.313214e+05
1410.68 6.319250e+05
1414.02 6.326173e+05
1417.36 6.331650e+05
1420.70 6.339179e+05
1424.04 6.344102e+05
1427.38 6.351074e+05
1430.72 6.357769e+05
1434.06 6.364188e+05
1437.40 6.370332e+05
1440.73 6.376203e+05
1444.07 6.382958e+05
1447.41 6.388287e+05
1450.75 6.395652e+05
1454.09 6.402743e+05
1457.43 6.408413e+05
1460.77 6.414965e+05
1464.11 6.421248e+05
1467.45 6.427265e+05
1470.78 6.434162e+05
1474.12 6.440791e+05
1477.46 6.447156e+05
1480.80 6.453256e+05
