#
# ABINIT package : DOS file  
#
# nsppol = 2, nkpt = 1734, nband(1)=  22
# Tetrahedron method
# For identification : eigen(1:3)=  -3.090  -3.088  -1.747
#
# Fermi energy :       0.43796871
#
# The DOS (in electrons/Hartree/cell) and integrated DOS (in electrons/cell) are computed,
# at  8801 energies (in Hartree) covering the interval 
# between   -3.1000 and    1.3000 Hartree by steps of  0.00050 Hartree.
#
#                Spin-up DOS
# energy(Ha)     DOS  integrated DOS
   -2.84200     0.0000     2.0000
   -2.84150     0.0000     2.0000
   -2.84100     0.0000     2.0000
   -2.84050     0.0000     2.0000
   -2.84000     0.0000     2.0000
   -2.83950     0.0000     2.0000
   -2.83900     0.0000     2.0000
   -2.83850     0.0000     2.0000
   -2.83800     0.0000     2.0000
   -2.83750     0.0000     2.0000
   -2.83700     0.0000     2.0000
   -2.83650     0.0000     2.0000
   -2.83600     0.0000     2.0000
   -2.83550     0.0000     2.0000
   -2.83500     0.0000     2.0000
   -2.83450     0.0000     2.0000
   -2.83400     0.0000     2.0000
   -2.83350     0.0000     2.0000
   -2.83300     0.0000     2.0000
   -2.83250     0.0000     2.0000
   -2.83200     0.0000     2.0000
   -2.83150     0.0000     2.0000
   -2.83100     0.0000     2.0000
   -2.83050     0.0000     2.0000
   -2.83000     0.0000     2.0000
   -2.82950     0.0000     2.0000
   -2.82900     0.0000     2.0000
   -2.82850     0.0000     2.0000
   -2.82800     0.0000     2.0000
   -2.82750     0.0000     2.0000
   -2.82700     0.0000     2.0000
   -2.82650     0.0000     2.0000
   -2.82600     0.0000     2.0000
   -2.82550     0.0000     2.0000
   -2.82500     0.0000     2.0000
   -2.82450     0.0000     2.0000
   -2.82400     0.0000     2.0000
   -2.82350     0.0000     2.0000
   -2.82300     0.0000     2.0000
   -2.82250     0.0000     2.0000
   -2.82200     0.0000     2.0000
   -2.82150     0.0000     2.0000
   -2.82100     0.0000     2.0000
   -2.82050     0.0000     2.0000
   -2.82000     0.0000     2.0000
   -2.81950     0.0000     2.0000
   -2.81900     0.0000     2.0000
   -2.81850     0.0000     2.0000
   -2.81800     0.0000     2.0000
   -2.81750     0.0000     2.0000
   -2.81700     0.0000     2.0000
   -2.81650     0.0000     2.0000
   -2.81600     0.0000     2.0000
   -2.81550     0.0000     2.0000
   -2.81500     0.0000     2.0000
   -2.81450     0.0000     2.0000
   -2.81400     0.0000     2.0000
   -2.81350     0.0000     2.0000
   -2.81300     0.0000     2.0000
   -2.81250     0.0000     2.0000
   -2.81200     0.0000     2.0000
   -2.81150     0.0000     2.0000
   -2.81100     0.0000     2.0000
   -2.81050     0.0000     2.0000
   -2.81000     0.0000     2.0000
   -2.80950     0.0000     2.0000
   -2.80900     0.0000     2.0000
   -2.80850     0.0000     2.0000
   -2.80800     0.0000     2.0000
   -2.80750     0.0000     2.0000
   -2.80700     0.0000     2.0000
   -2.80650     0.0000     2.0000
   -2.80600     0.0000     2.0000
   -2.80550     0.0000     2.0000
   -2.80500     0.0000     2.0000
   -2.80450     0.0000     2.0000
   -2.80400     0.0000     2.0000
   -2.80350     0.0000     2.0000
   -2.80300     0.0000     2.0000
   -2.80250     0.0000     2.0000
   -2.80200     0.0000     2.0000
   -2.80150     0.0000     2.0000
   -2.80100     0.0000     2.0000
   -2.80050     0.0000     2.0000
   -2.80000     0.0000     2.0000
   -2.79950     0.0000     2.0000
   -2.79900     0.0000     2.0000
   -2.79850     0.0000     2.0000
   -2.79800     0.0000     2.0000
   -2.79750     0.0000     2.0000
   -2.79700     0.0000     2.0000
   -2.79650     0.0000     2.0000
   -2.79600     0.0000     2.0000
   -2.79550     0.0000     2.0000
   -2.79500     0.0000     2.0000
   -2.79450     0.0000     2.0000
   -2.79400     0.0000     2.0000
   -2.79350     0.0000     2.0000
   -2.79300     0.0000     2.0000
   -2.79250     0.0000     2.0000
   -2.79200     0.0000     2.0000
   -2.79150     0.0000     2.0000
   -2.79100     0.0000     2.0000
   -2.79050     0.0000     2.0000
   -2.79000     0.0000     2.0000
   -2.78950     0.0000     2.0000
   -2.78900     0.0000     2.0000
   -2.78850     0.0000     2.0000
   -2.78800     0.0000     2.0000
   -2.78750     0.0000     2.0000
   -2.78700     0.0000     2.0000
   -2.78650     0.0000     2.0000
   -2.78600     0.0000     2.0000
   -2.78550     0.0000     2.0000
   -2.78500     0.0000     2.0000
   -2.78450     0.0000     2.0000
   -2.78400     0.0000     2.0000
   -2.78350     0.0000     2.0000
   -2.78300     0.0000     2.0000
   -2.78250     0.0000     2.0000
   -2.78200     0.0000     2.0000
   -2.78150     0.0000     2.0000
   -2.78100     0.0000     2.0000
   -2.78050     0.0000     2.0000
   -2.78000     0.0000     2.0000
   -2.77950     0.0000     2.0000
   -2.77900     0.0000     2.0000
   -2.77850     0.0000     2.0000
   -2.77800     0.0000     2.0000
   -2.77750     0.0000     2.0000
   -2.77700     0.0000     2.0000
   -2.77650     0.0000     2.0000
   -2.77600     0.0000     2.0000
   -2.77550     0.0000     2.0000
   -2.77500     0.0000     2.0000
   -2.77450     0.0000     2.0000
   -2.77400     0.0000     2.0000
   -2.77350     0.0000     2.0000
   -2.77300     0.0000     2.0000
   -2.77250     0.0000     2.0000
   -2.77200     0.0000     2.0000
   -2.77150     0.0000     2.0000
   -2.77100     0.0000     2.0000
   -2.77050     0.0000     2.0000
   -2.77000     0.0000     2.0000
   -2.76950     0.0000     2.0000
   -2.76900     0.0000     2.0000
   -2.76850     0.0000     2.0000
   -2.76800     0.0000     2.0000
   -2.76750     0.0000     2.0000
   -2.76700     0.0000     2.0000
   -2.76650     0.0000     2.0000
   -2.76600     0.0000     2.0000
   -2.76550     0.0000     2.0000
   -2.76500     0.0000     2.0000
   -2.76450     0.0000     2.0000
   -2.76400     0.0000     2.0000
   -2.76350     0.0000     2.0000
   -2.76300     0.0000     2.0000
   -2.76250     0.0000     2.0000
   -2.76200     0.0000     2.0000
   -2.76150     0.0000     2.0000
   -2.76100     0.0000     2.0000
   -2.76050     0.0000     2.0000
   -2.76000     0.0000     2.0000
   -2.75950     0.0000     2.0000
   -2.75900     0.0000     2.0000
   -2.75850     0.0000     2.0000
   -2.75800     0.0000     2.0000
   -2.75750     0.0000     2.0000
   -2.75700     0.0000     2.0000
   -2.75650     0.0000     2.0000
   -2.75600     0.0000     2.0000
   -2.75550     0.0000     2.0000
   -2.75500     0.0000     2.0000
   -2.75450     0.0000     2.0000
   -2.75400     0.0000     2.0000
   -2.75350     0.0000     2.0000
   -2.75300     0.0000     2.0000
   -2.75250     0.0000     2.0000
   -2.75200     0.0000     2.0000
   -2.75150     0.0000     2.0000
   -2.75100     0.0000     2.0000
   -2.75050     0.0000     2.0000
   -2.75000     0.0000     2.0000
   -2.74950     0.0000     2.0000
   -2.74900     0.0000     2.0000
   -2.74850     0.0000     2.0000
   -2.74800     0.0000     2.0000
   -2.74750     0.0000     2.0000
   -2.74700     0.0000     2.0000
   -2.74650     0.0000     2.0000
   -2.74600     0.0000     2.0000
   -2.74550     0.0000     2.0000
   -2.74500     0.0000     2.0000
   -2.74450     0.0000     2.0000
   -2.74400     0.0000     2.0000
   -2.74350     0.0000     2.0000
   -2.74300     0.0000     2.0000
   -2.74250     0.0000     2.0000
   -2.74200     0.0000     2.0000
   -2.74150     0.0000     2.0000
   -2.74100     0.0000     2.0000
   -2.74050     0.0000     2.0000
   -2.74000     0.0000     2.0000
   -2.73950     0.0000     2.0000
   -2.73900     0.0000     2.0000
   -2.73850     0.0000     2.0000
   -2.73800     0.0000     2.0000
   -2.73750     0.0000     2.0000
   -2.73700     0.0000     2.0000
   -2.73650     0.0000     2.0000
   -2.73600     0.0000     2.0000
   -2.73550     0.0000     2.0000
   -2.73500     0.0000     2.0000
   -2.73450     0.0000     2.0000
   -2.73400     0.0000     2.0000
   -2.73350     0.0000     2.0000
   -2.73300     0.0000     2.0000
   -2.73250     0.0000     2.0000
   -2.73200     0.0000     2.0000
   -2.73150     0.0000     2.0000
   -2.73100     0.0000     2.0000
   -2.73050     0.0000     2.0000
   -2.73000     0.0000     2.0000
   -2.72950     0.0000     2.0000
   -2.72900     0.0000     2.0000
   -2.72850     0.0000     2.0000
   -2.72800     0.0000     2.0000
   -2.72750     0.0000     2.0000
   -2.72700     0.0000     2.0000
   -2.72650     0.0000     2.0000
   -2.72600     0.0000     2.0000
   -2.72550     0.0000     2.0000
   -2.72500     0.0000     2.0000
   -2.72450     0.0000     2.0000
   -2.72400     0.0000     2.0000
   -2.72350     0.0000     2.0000
   -2.72300     0.0000     2.0000
   -2.72250     0.0000     2.0000
   -2.72200     0.0000     2.0000
   -2.72150     0.0000     2.0000
   -2.72100     0.0000     2.0000
   -2.72050     0.0000     2.0000
   -2.72000     0.0000     2.0000
   -2.71950     0.0000     2.0000
   -2.71900     0.0000     2.0000
   -2.71850     0.0000     2.0000
   -2.71800     0.0000     2.0000
   -2.71750     0.0000     2.0000
   -2.71700     0.0000     2.0000
   -2.71650     0.0000     2.0000
