#
# ABINIT package : DOS file  
#
# nsppol = 2, nkpt =32768, nband(1)=  15
# Tetrahedron method
# For identification : eigen(1:3)=  -2.764  -1.511  -1.511
#
# Fermi energy :       0.46872397
#
# The DOS (in electrons/Hartree/cell) and integrated DOS (in electrons/cell) are computed,
# at  9401 energies (in Hartree) covering the interval 
# between   -2.8000 and    1.9000 Hartree by steps of  0.00050 Hartree.
#
#                Spin-up DOS
# energy(Ha)     DOS  integrated DOS
    0.05850     0.0000     4.0000
    0.05900     0.0000     4.0000
    0.05950     0.0000     4.0000
    0.06000     0.0000     4.0000
    0.06050     0.0000     4.0000
    0.06100     0.0000     4.0000
    0.06150     0.0000     4.0000
    0.06200     0.0000     4.0000
    0.06250     0.0000     4.0000
    0.06300     0.0000     4.0000
    0.06350     0.0000     4.0000
    0.06400     0.0000     4.0000
    0.06450     0.0000     4.0000
    0.06500     0.0000     4.0000
    0.06550     0.0000     4.0000
    0.06600     0.0000     4.0000
    0.06650     0.0000     4.0000
    0.06700     0.0000     4.0000
    0.06750     0.0000     4.0000
    0.06800     0.0000     4.0000
    0.06850     0.0000     4.0000
    0.06900     0.0000     4.0000
    0.06950     0.0000     4.0000
    0.07000     0.0000     4.0000
    0.07050     0.0000     4.0000
    0.07100     0.0000     4.0000
    0.07150     0.0000     4.0000
    0.07200     0.0000     4.0000
    0.07250     0.0000     4.0000
    0.07300     0.0000     4.0000
    0.07350     0.0000     4.0000
    0.07400     0.0000     4.0000
    0.07450     0.0000     4.0000
    0.07500     0.0000     4.0000
    0.07550     0.0000     4.0000
    0.07600     0.0000     4.0000
    0.07650     0.0000     4.0000
    0.07700     0.0000     4.0000
    0.07750     0.0000     4.0000
    0.07800     0.0000     4.0000
    0.07850     0.0000     4.0000
    0.07900     0.0000     4.0000
    0.07950     0.0000     4.0000
    0.08000     0.0000     4.0000
    0.08050     0.0000     4.0000
    0.08100     0.0000     4.0000
    0.08150     0.0000     4.0000
    0.08200     0.0000     4.0000
    0.08250     0.0000     4.0000
    0.08300     0.0000     4.0000
    0.08350     0.0000     4.0000
    0.08400     0.0000     4.0000
    0.08450     0.0000     4.0000
    0.08500     0.0000     4.0000
    0.08550     0.0000     4.0000
    0.08600     0.0000     4.0000
    0.08650     0.0000     4.0000
    0.08700     0.0000     4.0000
    0.08750     0.0000     4.0000
    0.08800     0.0000     4.0000
    0.08850     0.0000     4.0000
    0.08900     0.0000     4.0000
    0.08950     0.0000     4.0000
    0.09000     0.0000     4.0000
    0.09050     0.0000     4.0000
    0.09100     0.0000     4.0000
    0.09150     0.0000     4.0000
    0.09200     0.0000     4.0000
    0.09250     0.0000     4.0000
    0.09300     0.0000     4.0000
    0.09350     0.0000     4.0000
    0.09400     0.0000     4.0000
    0.09450     0.0000     4.0000
    0.09500     0.0000     4.0000
    0.09550     0.0000     4.0000
    0.09600     0.0000     4.0000
    0.09650     0.0000     4.0000
    0.09700     0.0000     4.0000
    0.09750     0.0000     4.0000
    0.09800     0.0000     4.0000
    0.09850     0.0000     4.0000
    0.09900     0.0000     4.0000
    0.09950     0.0000     4.0000
    0.10000     0.0000     4.0000
    0.10050     0.0000     4.0000
    0.10100     0.0000     4.0000
    0.10150     0.0000     4.0000
    0.10200     0.0000     4.0000
    0.10250     0.0000     4.0000
    0.10300     0.0000     4.0000
    0.10350     0.0000     4.0000
    0.10400     0.0000     4.0000
    0.10450     0.0000     4.0000
    0.10500     0.0000     4.0000
    0.10550     0.0000     4.0000
    0.10600     0.0000     4.0000
    0.10650     0.0000     4.0000
    0.10700     0.0000     4.0000
    0.10750     0.0000     4.0000
    0.10800     0.0000     4.0000
    0.10850     0.0000     4.0000
    0.10900     0.0000     4.0000
    0.10950     0.0000     4.0000
    0.11000     0.0000     4.0000
    0.11050     0.0000     4.0000
    0.11100     0.0000     4.0000
    0.11150     0.0000     4.0000
    0.11200     0.0000     4.0000
    0.11250     0.0000     4.0000
    0.11300     0.0000     4.0000
    0.11350     0.0000     4.0000
    0.11400     0.0000     4.0000
    0.11450     0.0000     4.0000
    0.11500     0.0000     4.0000
    0.11550     0.0000     4.0000
    0.11600     0.0000     4.0000
    0.11650     0.0000     4.0000
    0.11700     0.0000     4.0000
    0.11750     0.0000     4.0000
    0.11800     0.0000     4.0000
    0.11850     0.0000     4.0000
    0.11900     0.0000     4.0000
    0.11950     0.0000     4.0000
    0.12000     0.0000     4.0000
    0.12050     0.0000     4.0000
    0.12100     0.0000     4.0000
    0.12150     0.0000     4.0000
    0.12200     0.0000     4.0000
    0.12250     0.0000     4.0000
    0.12300     0.0000     4.0000
    0.12350     0.0000     4.0000
    0.12400     0.0000     4.0000
    0.12450     0.0000     4.0000
    0.12500     0.0000     4.0000
    0.12550     0.0000     4.0000
    0.12600     0.0000     4.0000
    0.12650     0.0000     4.0000
    0.12700     0.0000     4.0000
    0.12750     0.0000     4.0000
    0.12800     0.0000     4.0000
    0.12850     0.0000     4.0000
    0.12900     0.0000     4.0000
    0.12950     0.0000     4.0000
    0.13000     0.0000     4.0000
    0.13050     0.0000     4.0000
    0.13100     0.0000     4.0000
    0.13150     0.0000     4.0000
    0.13200     0.0000     4.0000
    0.13250     0.0000     4.0000
    0.13300     0.0000     4.0000
    0.13350     0.0000     4.0000
    0.13400     0.0000     4.0000
    0.13450     0.0000     4.0000
    0.13500     0.0000     4.0000
    0.13550     0.0000     4.0000
    0.13600     0.0000     4.0000
    0.13650     0.0000     4.0000
    0.13700     0.0000     4.0000
    0.13750     0.0000     4.0000
    0.13800     0.0000     4.0000
    0.13850     0.0000     4.0000
    0.13900     0.0000     4.0000
    0.13950     0.0000     4.0000
    0.14000     0.0000     4.0000
    0.14050     0.0000     4.0000
    0.14100     0.0000     4.0000
    0.14150     0.0000     4.0000
    0.14200     0.0000     4.0000
    0.14250     0.0000     4.0000
    0.14300     0.0000     4.0000
    0.14350     0.0000     4.0000
    0.14400     0.0000     4.0000
    0.14450     0.0000     4.0000
    0.14500     0.0000     4.0000
    0.14550     0.0000     4.0000
    0.14600     0.0000     4.0000
    0.14650     0.0000     4.0000
    0.14700     0.0000     4.0000
    0.14750     0.0000     4.0000
    0.14800     0.0000     4.0000
    0.14850     0.0000     4.0000
    0.14900     0.0000     4.0000
    0.14950     0.0000     4.0000
    0.15000     0.0000     4.0000
    0.15050     0.0000     4.0000
    0.15100     0.0000     4.0000
    0.15150     0.0000     4.0000
    0.15200     0.0000     4.0000
    0.15250     0.0000     4.0000
    0.15300     0.0000     4.0000
    0.15350     0.0000     4.0000
    0.15400     0.0000     4.0000
    0.15450     0.0000     4.0000
    0.15500     0.0000     4.0000
    0.15550     0.0000     4.0000
    0.15600     0.0000     4.0000
    0.15650     0.0000     4.0000
    0.15700     0.0000     4.0000
    0.15750     0.0000     4.0000
    0.15800     0.0000     4.0000
    0.15850     0.0001     4.0000
    0.15900     0.0001     4.0000
    0.15950     0.0001     4.0000
    0.16000     0.0001     4.0000
    0.16050     0.0002     4.0000
    0.16100     0.0002     4.0000
    0.16150     0.0002     4.0000
    0.16200     0.0003     4.0000
    0.16250     0.0003     4.0000
    0.16300     0.0004     4.0000
    0.16350     0.0004     4.0000
    0.16400     0.0005     4.0000
    0.16450     0.0005     4.0000
    0.16500     0.0086     4.0000
    0.16550     0.0488     4.0000
    0.16600     0.1229     4.0001
    0.16650     0.1620     4.0001
    0.16700     0.1879     4.0002
    0.16750     0.2202     4.0003
    0.16800     0.2546     4.0005
    0.16850     0.2837     4.0006
    0.16900     0.3072     4.0007
    0.16950     0.3239     4.0009
    0.17000     0.3330     4.0011
    0.17050     0.3468     4.0012
    0.17100     0.3644     4.0014
    0.17150     0.3849     4.0016
    0.17200     0.3974     4.0018
    0.17250     0.4169     4.0020
    0.17300     0.4366     4.0022
    0.17350     0.4563     4.0024
    0.17400     0.4702     4.0027
    0.17450     0.4756     4.0029
    0.17500     0.4863     4.0031
    0.17550     0.4999     4.0034
    0.17600     0.5139     4.0036
    0.17650     0.5280     4.0039
    0.17700     0.5404     4.0042
    0.17750     0.5507     4.0044
    0.17800     0.5591     4.0047
    0.17850     0.5695     4.0050
    0.17900     0.5828     4.0053
    0.17950     0.5984     4.0056
    0.18000     0.6145     4.0059
    0.18050     0.6309     4.0062
    0.18100     0.6386     4.0065
    0.18150     0.6480     4.0068
    0.18200     0.6562     4.0072
    0.18250     0.6643     4.0075
    0.18300     0.6733     4.0078
    0.18350     0.6838     4.0082
    0.18400     0.6943     4.0085
    0.18450     0.7045     4.0089
    0.18500     0.7145     4.0092
    0.18550     0.7243     4.0096
    0.18600     0.7338     4.0099
    0.18650     0.7439     4.0103
    0.18700     0.7545     4.0107
    0.18750     0.7654     4.0111
    0.18800     0.7769     4.0115
    0.18850     0.7894     4.0118
    0.18900     0.8011     4.0122
    0.18950     0.8107     4.0126
    0.19000     0.8205     4.0131
    0.19050     0.8306     4.0135
    0.19100     0.8395     4.0139
    0.19150     0.8469     4.0143
    0.19200     0.8534     4.0147
    0.19250     0.8607     4.0152
    0.19300     0.8685     4.0156
    0.19350     0.8769     4.0160
    0.19400     0.8852     4.0165
    0.19450     0.8960     4.0169
    0.19500     0.9058     4.0174
    0.19550     0.9155     4.0178
    0.19600     0.9253     4.0183
    0.19650     0.9355     4.0187
    0.19700     0.9462     4.0192
    0.19750     0.9572     4.0197
    0.19800     0.9682     4.0202
    0.19850     0.9793     4.0207
    0.19900     0.9899     4.0211
    0.19950     0.9985     4.0216
    0.20000     1.0058     4.0221
    0.20050     1.0122     4.0227
    0.20100     1.0203     4.0232
    0.20150     1.0286     4.0237
    0.20200     1.0368     4.0242
    0.20250     1.0448     4.0247
    0.20300     1.0531     4.0252
    0.20350     1.0617     4.0258
    0.20400     1.0705     4.0263
    0.20450     1.0794     4.0268
    0.20500     1.0885     4.0274
    0.20550     1.0976     4.0279
    0.20600     1.1067     4.0285
    0.20650     1.1157     4.0290
    0.20700     1.1247     4.0296
    0.20750     1.1337     4.0302
    0.20800     1.1450     4.0307
    0.20850     1.1556     4.0313
    0.20900     1.1664     4.0319
    0.20950     1.1774     4.0325
    0.21000     1.1883     4.0331
    0.21050     1.1987     4.0337
    0.21100     1.2060     4.0343
    0.21150     1.2139     4.0349
    0.21200     1.2218     4.0355
    0.21250     1.2298     4.0361
    0.21300     1.2379     4.0367
    0.21350     1.2461     4.0373
    0.21400     1.2542     4.0379
    0.21450     1.2622     4.0386
    0.21500     1.2707     4.0392
    0.21550     1.2798     4.0398
    0.21600     1.2894     4.0405
    0.21650     1.2994     4.0411
    0.21700     1.3097     4.0418
    0.21750     1.3199     4.0424
    0.21800     1.3300     4.0431
    0.21850     1.3401     4.0438
    0.21900     1.3503     4.0444
    0.21950     1.3605     4.0451
    0.22000     1.3707     4.0458
    0.22050     1.3810     4.0465
    0.22100     1.3912     4.0472
    0.22150     1.4001     4.0479
    0.22200     1.4099     4.0486
    0.22250     1.4196     4.0493
    0.22300     1.4311     4.0500
    0.22350     1.4413     4.0507
    0.22400     1.4508     4.0514
    0.22450     1.4605     4.0522
    0.22500     1.4704     4.0529
    0.22550     1.4803     4.0536
    0.22600     1.4900     4.0544
    0.22650     1.4999     4.0551
    0.22700     1.5098     4.0559
    0.22750     1.5198     4.0566
    0.22800     1.5298     4.0574
    0.22850     1.5398     4.0582
    0.22900     1.5499     4.0589
    0.22950     1.5600     4.0597
    0.23000     1.5702     4.0605
    0.23050     1.5809     4.0613
    0.23100     1.5921     4.0621
    0.23150     1.6039     4.0629
    0.23200     1.6160     4.0637
    0.23250     1.6282     4.0645
    0.23300     1.6402     4.0653
    0.23350     1.6518     4.0661
    0.23400     1.6632     4.0670
    0.23450     1.6748     4.0678
    0.23500     1.6865     4.0686
    0.23550     1.6983     4.0695
    0.23600     1.7102     4.0703
    0.23650     1.7221     4.0712
    0.23700     1.7340     4.0721
    0.23750     1.7458     4.0729
    0.23800     1.7567     4.0738
    0.23850     1.7678     4.0747
    0.23900     1.7792     4.0756
    0.23950     1.7933     4.0765
    0.24000     1.8059     4.0774
    0.24050     1.8187     4.0783
    0.24100     1.8317     4.0792
    0.24150     1.8449     4.0801
    0.24200     1.8579     4.0810
    0.24250     1.8710     4.0820
    0.24300     1.8842     4.0829
    0.24350     1.8976     4.0839
    0.24400     1.9112     4.0848
    0.24450     1.9248     4.0858
    0.24500     1.9385     4.0867
    0.24550     1.9519     4.0877
    0.24600     1.9657     4.0887
    0.24650     1.9795     4.0897
    0.24700     1.9938     4.0907
    0.24750     2.0090     4.0917
    0.24800     2.0247     4.0927
    0.24850     2.0408     4.0937
    0.24900     2.0572     4.0947
    0.24950     2.0734     4.0957
    0.25000     2.0895     4.0968
    0.25050     2.1056     4.0978
    0.25100     2.1219     4.0989
    0.25150     2.1384     4.1000
    0.25200     2.1552     4.1010
    0.25250     2.1714     4.1021
    0.25300     2.1877     4.1032
    0.25350     2.2039     4.1043
    0.25400     2.2206     4.1054
    0.25450     2.2373     4.1065
    0.25500     2.2542     4.1076
    0.25550     2.2749     4.1088
    0.25600     2.2938     4.1099
    0.25650     2.3132     4.1111
    0.25700     2.3329     4.1122
    0.25750     2.3527     4.1134
    0.25800     2.3726     4.1146
    0.25850     2.3929     4.1158
    0.25900     2.4134     4.1170
    0.25950     2.4342     4.1182
    0.26000     2.4554     4.1194
    0.26050     2.4767     4.1206
    0.26100     2.4983     4.1219
    0.26150     2.5201     4.1231
    0.26200     2.5422     4.1244
    0.26250     2.5655     4.1257
    0.26300     2.5901     4.1270
    0.26350     2.6155     4.1283
    0.26400     2.6415     4.1296
    0.26450     2.6680     4.1309
    0.26500     2.6942     4.1323
    0.26550     2.7204     4.1336
    0.26600     2.7470     4.1350
    0.26650     2.7741     4.1364
    0.26700     2.8016     4.1378
    0.26750     2.8294     4.1392
    0.26800     2.8574     4.1406
    0.26850     2.8859     4.1420
    0.26900     2.9148     4.1435
    0.26950     2.9493     4.1449
    0.27000     2.9826     4.1464
    0.27050     3.0177     4.1479
    0.27100     3.0533     4.1494
    0.27150     3.0900     4.1510
    0.27200     3.1270     4.1525
    0.27250     3.1646     4.1541
    0.27300     3.2029     4.1557
    0.27350     3.2421     4.1573
    0.27400     3.2823     4.1589
    0.27450     3.3235     4.1606
    0.27500     3.3663     4.1623
    0.27550     3.4124     4.1639
    0.27600     3.4607     4.1657
    0.27650     3.5107     4.1674
    0.27700     3.5626     4.1692
    0.27750     3.6154     4.1710
    0.27800     3.6679     4.1728
    0.27850     3.7211     4.1746
    0.27900     3.7756     4.1765
    0.27950     3.8313     4.1784
    0.28000     3.8885     4.1803
    0.28050     3.9599     4.1823
    0.28100     4.0274     4.1843
    0.28150     4.0975     4.1863
    0.28200     4.1712     4.1884
    0.28250     4.2480     4.1905
    0.28300     4.3271     4.1926
    0.28350     4.4121     4.1948
    0.28400     4.5073     4.1971
    0.28450     4.6141     4.1993
    0.28500     4.7298     4.2017
    0.28550     4.8564     4.2041
    0.28600     4.9887     4.2065
    0.28650     5.1251     4.2091
    0.28700     5.2692     4.2117
    0.28750     5.4685     4.2144
    0.28800     5.6473     4.2171
    0.28850     5.8394     4.2200
    0.28900     6.0655     4.2230
    0.28950     6.3158     4.2261
    0.29000     6.5969     4.2293
    0.29050     6.9098     4.2327
    0.29100     7.6525     4.2363
    0.29150     8.7591     4.2404
    0.29200    12.4867     4.2457
    0.29250    11.9829     4.2521
    0.29300    12.4334     4.2582
    0.29350    12.7950     4.2645
    0.29400    12.8188     4.2710
    0.29450    12.4798     4.2772
    0.29500    13.2141     4.2837
    0.29550    13.7058     4.2904
    0.29600    14.2469     4.2974
    0.29650    14.4529     4.3046
    0.29700    14.5187     4.3118
    0.29750    14.6861     4.3191
    0.29800    14.9695     4.3265
    0.29850    15.2027     4.3341
    0.29900    15.4718     4.3418
    0.29950    15.7266     4.3496
    0.30000    15.8746     4.3575
    0.30050    16.1043     4.3655
    0.30100    16.1922     4.3735
    0.30150    16.3110     4.3817
    0.30200    16.5296     4.3899
    0.30250    16.7046     4.3982
    0.30300    16.9328     4.4066
    0.30350    17.1644     4.4151
    0.30400    17.3830     4.4238
    0.30450    17.6749     4.4325
    0.30500    17.9179     4.4414
    0.30550    18.0830     4.4504
    0.30600    18.2259     4.4595
    0.30650    18.4142     4.4687
    0.30700    18.6833     4.4779
    0.30750    18.9334     4.4873
    0.30800    19.1988     4.4969
    0.30850    19.4837     4.5065
    0.30900    19.7528     4.5163
    0.30950    20.0595     4.5263
    0.31000    20.3974     4.5364
    0.31050    20.7727     4.5467
    0.31100    21.1058     4.5572
    0.31150    21.4561     4.5678
    0.31200    21.8621     4.5786
    0.31250    22.3070     4.5897
    0.31300    22.7548     4.6009
    0.31350    23.1984     4.6124
    0.31400    23.7947     4.6242
    0.31450    24.4882     4.6362
    0.31500    25.2828     4.6487
    0.31550    26.5174     4.6616
    0.31600    27.9226     4.6752
    0.31650    30.5480     4.6897
    0.31700    31.4470     4.7054
    0.31750    32.3543     4.7213
    0.31800    32.7682     4.7377
    0.31850    32.6022     4.7541
    0.31900    32.2187     4.7703
    0.31950    31.5427     4.7862
    0.32000    27.9425     4.8013
    0.32050    25.6012     4.8146
    0.32100    23.9723     4.8269
    0.32150    22.6685     4.8386
    0.32200    21.8709     4.8497
    0.32250    21.1556     4.8604
    0.32300    20.4754     4.8709
    0.32350    19.8096     4.8809
    0.32400    19.2898     4.8907
    0.32450    18.8620     4.9002
    0.32500    18.4421     4.9096
    0.32550    18.0103     4.9187
    0.32600    17.6962     4.9276
    0.32650    17.4218     4.9364
    0.32700    17.2295     4.9450
    0.32750    17.0879     4.9536
    0.32800    16.9228     4.9621
    0.32850    16.7036     4.9705
    0.32900    16.5088     4.9788
    0.32950    16.3609     4.9870
    0.33000    16.1283     4.9952
    0.33050    15.9078     5.0032
    0.33100    16.1766     5.0111
    0.33150    16.2392     5.0193
    0.33200    16.1495     5.0274
    0.33250    16.2307     5.0355
    0.33300    16.1481     5.0436
    0.33350    15.7568     5.0516
    0.33400    14.1076     5.0590
    0.33450    13.1657     5.0658
    0.33500    12.5934     5.0723
    0.33550    12.1267     5.0784
    0.33600    11.7454     5.0844
    0.33650    11.3751     5.0902
    0.33700    10.9133     5.0958
    0.33750    10.5519     5.1011
    0.33800    10.2374     5.1063
    0.33850    10.0658     5.1114
    0.33900     9.9239     5.1164
    0.33950     9.7965     5.1213
    0.34000     9.6588     5.1262
    0.34050     9.6804     5.1310
    0.34100     9.5288     5.1358
    0.34150     9.5538     5.1406
    0.34200     9.6964     5.1454
    0.34250     9.5242     5.1502
    0.34300     9.3726     5.1549
    0.34350     9.5916     5.1596
    0.34400    21.0645     5.1678
    0.34450    29.0852     5.1805
    0.34500    32.0692     5.1955
    0.34550    36.8295     5.2126
    0.34600    43.2303     5.2328
    0.34650    49.1322     5.2563
    0.34700    52.9733     5.2817
    0.34750    57.2891     5.3093
    0.34800    64.7356     5.3406
    0.34850    57.4168     5.3708
    0.34900    54.0202     5.3986
    0.34950    51.3644     5.4250
    0.35000    48.1757     5.4498
    0.35050    46.6786     5.4735
    0.35100    43.3517     5.4960
    0.35150    40.9887     5.5171
    0.35200    38.6880     5.5371
    0.35250    37.0649     5.5560
    0.35300    35.4009     5.5741
    0.35350    34.3778     5.5916
    0.35400    33.5104     5.6085
    0.35450    32.5228     5.6251
    0.35500    31.4917     5.6410
    0.35550    30.7141     5.6566
    0.35600    29.9192     5.6719
    0.35650    29.3847     5.6867
    0.35700    29.0964     5.7013
    0.35750    28.8884     5.7158
    0.35800    28.7499     5.7302
    0.35850    28.8666     5.7446
    0.35900    28.7972     5.7589
    0.35950    28.8030     5.7734
    0.36000    29.0229     5.7878
    0.36050    28.7382     5.8022
    0.36100    28.6951     5.8166
    0.36150    28.7896     5.8309
    0.36200    28.8693     5.8454
    0.36250    28.7923     5.8598
    0.36300    28.8272     5.8742
    0.36350    29.2534     5.8887
    0.36400    29.4245     5.9034
    0.36450    28.9518     5.9180
    0.36500    28.4482     5.9323
    0.36550    27.6985     5.9464
    0.36600    27.1496     5.9601
    0.36650    26.9692     5.9737
    0.36700    27.1940     5.9872
    0.36750    27.5793     6.0009
    0.36800    28.2013     6.0148
    0.36850    28.9176     6.0291
    0.36900    29.5964     6.0437
    0.36950    30.5036     6.0587
    0.37000    31.5970     6.0742
    0.37050    32.8580     6.0903
    0.37100    34.8340     6.1072
    0.37150    36.8442     6.1252
    0.37200    38.6069     6.1440
    0.37250    39.9234     6.1636
    0.37300    41.7529     6.1840
    0.37350    43.5165     6.2053
    0.37400    45.8041     6.2276
    0.37450    49.9477     6.2516
    0.37500    52.8955     6.2774
    0.37550    50.5653     6.3034
    0.37600    47.3097     6.3278
    0.37650    44.9740     6.3509
    0.37700    43.5414     6.3730
    0.37750    42.4341     6.3945
    0.37800    41.3728     6.4154
    0.37850    41.2506     6.4360
    0.37900    41.1961     6.4566
    0.37950    40.5805     6.4770
    0.38000    36.8486     6.4962
    0.38050    35.6043     6.5143
    0.38100    34.6629     6.5319
    0.38150    33.4690     6.5489
    0.38200    32.5315     6.5654
    0.38250    32.2949     6.5817
    0.38300    31.9307     6.5977
    0.38350    32.4036     6.6139
    0.38400    32.3654     6.6300
    0.38450    20.6510     6.6439
    0.38500    18.4408     6.6536
    0.38550    17.0889     6.6626
    0.38600    16.3524     6.6710
    0.38650    15.6910     6.6790
    0.38700    15.2862     6.6867
    0.38750    14.7558     6.6942
    0.38800    14.4371     6.7015
    0.38850    14.1658     6.7087
    0.38900    13.9062     6.7157
    0.38950    13.6673     6.7226
    0.39000    13.4586     6.7294
    0.39050    13.1815     6.7360
    0.39100    12.8890     6.7426
    0.39150    12.6711     6.7489
    0.39200    12.5048     6.7552
    0.39250    12.3719     6.7615
    0.39300    12.2643     6.7676
    0.39350    12.4192     6.7737
    0.39400    12.3929     6.7799
    0.39450    12.2064     6.7861
    0.39500    12.1401     6.7922
    0.39550    12.0625     6.7982
    0.39600    12.0059     6.8042
    0.39650    12.0133     6.8102
    0.39700    12.0390     6.8163
    0.39750    12.0749     6.8223
    0.39800    12.1278     6.8283
    0.39850    12.2140     6.8344
    0.39900    12.3282     6.8405
    0.39950    12.3956     6.8467
    0.40000    12.5259     6.8530
    0.40050    12.6554     6.8593
    0.40100    12.6193     6.8656
    0.40150    12.6625     6.8719
    0.40200    12.7455     6.8783
    0.40250    12.8215     6.8847
    0.40300    12.9807     6.8911
    0.40350    13.3288     6.8977
    0.40400    13.5650     6.9044
    0.40450    13.8388     6.9113
    0.40500    14.1675     6.9183
    0.40550    14.5381     6.9254
    0.40600    14.8095     6.9328
    0.40650    15.0635     6.9402
    0.40700    15.3329     6.9478
    0.40750    15.6367     6.9556
    0.40800    15.9461     6.9635
    0.40850    16.3094     6.9715
    0.40900    16.6670     6.9798
    0.40950    17.0970     6.9882
    0.41000    17.6190     6.9969
    0.41050    18.1911     7.0059
    0.41100    18.7681     7.0151
    0.41150    19.4420     7.0246
    0.41200    20.2519     7.0346
    0.41250    21.1484     7.0449
    0.41300    22.0195     7.0557
    0.41350    23.1122     7.0670
    0.41400    24.1072     7.0788
    0.41450    25.3348     7.0912
    0.41500    26.9640     7.1042
    0.41550    28.9572     7.1181
    0.41600    33.6024     7.1337
    0.41650    36.3718     7.1514
    0.41700    36.7746     7.1696
    0.41750    37.6672     7.1881
    0.41800    39.1589     7.2073
    0.41850    40.6362     7.2273
    0.41900    42.3365     7.2480
    0.41950    43.7288     7.2695
    0.42000    46.4931     7.2919
    0.42050    47.8688     7.3156
    0.42100    49.9476     7.3401
    0.42150    51.1137     7.3654
    0.42200    51.9695     7.3913
